cloudCover,day,dewPoint,humidity,mjd,month,moonPhase,ozone,precipAccumulation,precipIntensity,precipProbability,precipType,pressure,sunriseTime,sunsetTime,temperatureHigh,temperatureLow,time,uvIndex,visibility,windBearing,windGust,windSpeed,year
0.66,2,22.26,0.68,44637.0,2,0.9,,,0.0013,1.0,rain,1025.07,349877228,349913686,39.65,38.08,349851600,2,9.391,176,33.02,9.95,1981
0.76,3,37.91,0.8,44638.0,2,0.94,,,0.0271,1.0,rain,1004.55,349963570,350000160,51.61,19.5,349938000,2,7.311,214,40.36,19.14,1981
0.21,4,3.25,0.46,44639.0,2,0.97,,,0.0,0.0,,1018.28,350049910,350086635,22.39,12.66,350024400,2,10.0,281,32.21,17.49,1981
0.61,5,1.82,0.48,44640.0,2,0.01,,,0.0,0.0,,1021.84,350136248,350173110,23.82,7.01,350110800,2,10.0,273,32.21,13.25,1981
0.05,6,-4.3,0.42,44641.0,2,0.04,,,0.0,0.0,,1028.68,350222584,350259585,20.51,16.13,350197200,3,10.0,299,35.38,16.12,1981
0.51,7,14.43,0.59,44642.0,2,0.08,,,0.0,0.0,,1025.33,350308919,350346060,34.79,25.54,350283600,2,9.986,223,,11.37,1981
0.44,8,22.08,0.65,44643.0,2,0.12,,,0.0,0.0,,1021.97,350395253,350432534,39.92,32.25,350370000,3,9.854,182,,7.85,1981
0.89,9,34.26,0.86,44644.0,2,0.15,,,0.0093,1.0,rain,1004.79,350481585,350519009,46.42,20.34,350456400,3,5.616,286,,11.19,1981
0.14,10,11.73,0.53,44645.0,2,0.19,,,0.0,0.0,,1018.19,350567915,350605483,30.33,25.23,350542800,3,10.0,284,37.47,16.91,1981
0.75,11,24.82,0.66,44646.0,2,0.23,,,0.0,0.0,,1033.61,350654244,350691957,42.37,41.46,350629200,2,9.873,151,30.39,12.67,1981
0.99,12,49.43,0.91,44647.0,2,0.26,,,0.0252,1.0,rain,1014.01,350740572,350778431,55.98,21.39,350715600,2,4.518,171,40.73,20.88,1981
0.24,13,6.57,0.46,44648.0,2,0.3,,,0.0,0.0,,1037.2,350826898,350864905,25.55,15.74,350802000,3,9.89,320,39.14,18.87,1981
0.14,14,6.91,0.5,44649.0,2,0.33,,,0.0,0.0,,1050.46,350913223,350951378,30.48,20.14,350888400,3,10.0,44,,8.78,1981
0.06,15,19.2,0.62,44650.0,2,0.37,,,0.0,0.0,,1042.47,350999547,351037851,42.47,29.28,350974800,4,9.058,238,,7.29,1981
0.34,16,22.43,0.62,44651.0,2,0.4,,,0.0,0.0,,1040.78,351085869,351124324,39.84,28.24,351061200,3,9.755,95,,7.69,1981
0.34,17,34.09,0.83,44652.0,2,0.44,,,0.0,0.0,,1033.92,351172190,351210797,51.32,42.03,351147600,3,7.092,189,,7.38,1981
0.77,18,43.43,0.77,44653.0,2,0.47,,,0.0,0.0,,1026.43,351258510,351297269,60.31,43.82,351234000,3,7.164,229,,9.3,1981
0.44,19,45.97,0.79,44654.0,2,0.5,,,0.0,0.0,,1025.05,351344829,351383741,66.28,45.49,351320400,3,6.217,209,,6.92,1981
0.93,20,46.73,0.87,44655.0,2,0.54,,,0.0145,1.0,rain,1020.29,351431147,351470213,54.72,47.71,351406800,3,5.49,142,,7.85,1981
0.99,21,51.1,0.96,44656.0,2,0.57,,,0.062,1.0,rain,1003.31,351517463,351556684,55.33,45.02,351493200,3,1.864,126,34.54,14.06,1981
0.99,22,48.21,0.97,44657.0,2,0.6,,,0.0022,1.0,rain,1007.74,351603779,351643155,52.21,46.99,351579600,3,2.116,46,37.98,14.32,1981
0.93,23,45.46,0.88,44658.0,2,0.63,,,0.0012,1.0,rain,1019.14,351690093,351729626,53.99,37.93,351666000,3,7.031,69,31.69,16.11,1981
0.99,24,39.78,0.95,44659.0,2,0.66,,,0.0139,1.0,rain,1014.43,351776406,351816096,42.57,42.23,351752400,3,2.456,75,32.44,15.73,1981
0.76,25,42.12,0.77,44660.0,2,0.69,,,0.0117,1.0,rain,1005.38,351862719,351902566,56.88,41.09,351838800,3,6.39,257,,8.01,1981
0.81,26,30.93,0.64,44661.0,2,0.72,,,0.0,0.0,,1005.72,351949030,351989035,44.03,39.4,351925200,3,10.0,314,34.54,18.69,1981
0.97,27,34.42,0.72,44662.0,2,0.75,,,0.0091,1.0,rain,1010.48,352035341,352075505,46.91,37.99,352011600,3,9.123,343,42.39,19.78,1981
0.26,28,26.91,0.52,44663.0,2,0.78,,,0.0,0.0,,1018.63,352121651,352161973,53.42,33.34,352098000,4,10.0,349,34.54,15.88,1981
0.7,1,29.48,0.71,44664.0,3,0.81,,,0.0085,1.0,rain,1013.32,352207960,352248442,42.38,39.33,352184400,3,8.417,174,,7.74,1981
0.57,2,31.26,0.63,44665.0,3,0.85,,,0.0,0.0,,1006.8,352294268,352334910,48.38,36.6,352270800,4,9.27,315,34.54,14.76,1981
0.86,3,28.82,0.63,44666.0,3,0.88,,,0.0,0.0,,1006.27,352380575,352421378,45.93,28.63,352357200,3,9.329,273,,11.27,1981
0.25,4,13.42,0.48,44667.0,3,0.91,,,0.0,0.0,,1010.33,352466882,352507845,34.3,24.73,352443600,4,10.0,319,34.22,19.1,1981
0.65,5,15.41,0.5,44668.0,3,0.95,,,0.0,0.0,,1015.25,352553188,352594312,39.29,32.67,352530000,3,9.794,269,,10.0,1981
0.98,6,29.05,0.88,44669.0,3,0.99,,4.98,0.0201,1.0,snow,1001.86,352639493,352680779,33.99,30.28,352616400,3,3.379,37,,12.58,1981
0.54,7,19.12,0.52,44670.0,3,0.03,,,0.0,0.0,,1001.45,352725798,352767245,41.67,32.0,352702800,5,9.999,324,33.39,16.67,1981
0.95,8,26.37,0.68,44671.0,3,0.06,,,0.0013,1.0,rain,1008.93,352812102,352853711,40.97,34.95,352789200,3,9.088,335,29.9,16.47,1981
0.96,9,32.99,0.76,44672.0,3,0.1,,,0.0015,1.0,rain,1020.35,352898406,352940177,44.59,40.01,352875600,3,8.978,344,,8.36,1981
0.91,10,28.65,0.58,44673.0,3,0.14,,,0.0,0.0,,1021.79,352984709,353026643,48.92,36.69,352962000,4,9.873,318,,11.52,1981
0.79,11,28.13,0.58,44674.0,3,0.18,,,0.0,0.0,,1018.87,353071011,353113108,47.79,34.68,353048400,3,10.0,299,,13.4,1981
0.49,12,30.17,0.75,44675.0,3,0.21,,,0.0059,1.0,rain,1014.28,353157314,353199573,43.74,33.19,353134800,3,7.894,288,,9.07,1981
0.16,13,22.99,0.55,44676.0,3,0.25,,,0.0,0.0,,1011.88,353243615,353286037,44.03,36.4,353221200,5,10.0,283,,13.73,1981
0.59,14,28.05,0.48,44677.0,3,0.29,,,0.0,0.0,,1004.65,353329917,353372502,57.85,29.08,353307600,5,9.996,262,34.54,14.1,1981
0.41,15,11.57,0.43,44678.0,3,0.32,,,0.0,0.0,,1006.76,353416218,353458966,32.85,27.73,353394000,4,10.0,319,47.1,23.6,1981
0.34,16,18.64,0.41,44679.0,3,0.35,,,0.0,0.0,,1005.4,353502518,353545430,51.43,41.37,353480400,5,10.0,251,35.66,16.58,1981
0.86,17,26.17,0.56,44680.0,3,0.39,,,0.0026,1.0,rain,994.0,353588819,353631894,48.63,22.47,353566800,4,9.381,330,37.66,15.62,1981
0.33,18,13.8,0.51,44681.0,3,0.42,,,0.0,0.0,,994.5,353675119,353718357,38.76,15.44,353653200,4,9.828,301,35.85,19.4,1981
0.07,19,5.51,0.42,44682.0,3,0.45,,,0.0,0.0,,1000.13,353761419,353804820,36.99,24.42,353739600,5,10.0,307,36.55,17.16,1981
0.48,20,13.63,0.5,44683.0,3,0.48,,,0.0,0.0,,997.66,353847719,353891284,36.93,21.65,353826000,5,10.0,321,,10.95,1981
0.5,21,14.74,0.53,44684.0,3,0.51,,,0.0,0.0,,999.54,353934019,353977746,36.83,28.39,353912400,4,9.999,290,,9.0,1981
0.63,22,19.91,0.5,44685.0,3,0.54,,,0.0,0.0,,1008.55,354020318,354064209,42.63,37.01,353998800,4,10.0,337,,12.71,1981
0.73,23,26.71,0.59,44686.0,3,0.57,,,0.0,0.0,,1022.81,354106618,354150672,45.97,34.48,354085200,4,10.0,54,,9.31,1981
0.73,24,28.26,0.67,44687.0,3,0.6,,,0.0,0.0,,1017.96,354192917,354237135,47.63,30.53,354171600,4,9.271,88,,7.97,1981
0.33,25,24.86,0.51,44688.0,3,0.63,,,0.0,0.0,,1014.31,354279217,354323597,53.07,37.65,354258000,6,9.897,347,,9.95,1981
0.52,26,31.74,0.67,44689.0,3,0.66,,,0.0,0.0,,1019.5,354365517,354410060,50.26,32.22,354344400,4,9.882,9,,9.98,1981
0.45,27,33.87,0.76,44690.0,3,0.7,,,0.0,0.0,,1025.61,354451816,354496522,50.42,40.75,354430800,5,6.611,182,,9.55,1981
0.72,28,34.41,0.62,44691.0,3,0.73,,,0.0016,1.0,rain,1017.69,354538116,354582984,57.63,38.42,354517200,5,9.11,291,31.21,15.06,1981
0.28,29,29.12,0.53,44692.0,3,0.76,,,0.0,0.0,,1027.8,354624416,354669446,56.88,41.29,354603600,6,10.0,231,,10.36,1981
